Date,Close,High,Low,Open,Volume,returns,volatility,range,momentum_5,day,target
2016-07-05,167.88265991210938,170.26079256581215,166.95209101422387,169.46808532230983,9335877,-0.005512438192286195,0.01578419053351614,3.3087015515882854,-0.008616073250814371,1,0.014165599774157434
2016-07-07,170.2608184814453,171.3981964188212,168.1239461284558,168.53753115455774,9305981,0.014165599774157434,0.016077501547759238,3.274250290365387,0.011466023938418335,3,-0.004655942667522117
2016-07-08,169.4680938720703,170.5365354014383,167.15888646746043,170.5365354014383,7165465,-0.004655942667522117,0.015033025251003392,3.3776489339778664,0.0010178488121821427,4,0.013422699142402683
2016-07-11,171.74281311035156,173.43162640357184,170.08845157335875,171.15689294420014,7547920,0.013422699142402683,0.014968005802122035,3.343174830213087,-0.012680989542100285,0,-0.00301030524452528
2016-07-12,171.22581481933594,173.67288347242086,170.2607724295904,172.9835752820273,4302932,-0.00301030524452528,0.014983174666141507,3.4121110428304746,0.01429142942676287,1,-0.005233189457160448
2016-07-13,170.3297576904297,171.77732169131104,169.57151300135783,171.26033766905277,4510416,-0.005233189457160448,0.015016681833866608,2.2058086899532157,0.01457623902076266,2,0.0064749387940996606
2016-07-14,171.43263244628906,173.01805785124978,168.95110082920127,170.26079200311105,6326605,0.0064749387940996606,0.014624120205337545,4.066957022048513,0.006882464064810412,3,0.000603114781661418
2016-07-15,171.53602600097656,174.08649382609048,170.63991981714562,171.63942496895618,9705885,0.000603114781661418,0.01420654548746337,3.44657400894485,0.012202486507385313,4,0.0002010356896169352
2016-07-18,171.5705108642578,172.29429281049465,170.67440456457277,171.6739098456055,7088259,0.0002010356896169352,0.013960216224523779,1.619888245921885,-0.0010032573880284223,0,0.000602541167346704
2016-07-19,171.67388916015625,172.32873473219158,169.29575656849488,171.63942647825849,6980063,0.000602541167346704,0.01386958277056955,3.032978163696697,0.0026168620735902426,1,0.004818404347416427
2016-07-20,172.50108337402344,173.70738656600898,170.9156578821562,171.67390248191958,9671252,0.004818404347416427,0.01387948211132278,2.7917286838527673,0.012747776507379793,2,0.001398403949533611
2016-07-21,172.7423095703125,174.74131964806222,169.91611876538582,174.3966601014723,12168179,0.001398403949533611,0.013543535066312331,4.825200882676398,0.007639602246869659,3,-0.0029927107882453674
2016-07-22,172.225341796875,176.60248458546488,170.3641822561067,174.50007535506592,16388121,-0.0029927107882453674,0.013265469477489735,6.238302329358191,0.004018489946214121,4,0.007604527702764985
2016-07-25,173.5350341796875,173.7073694319418,171.6394228672575,171.98408244857077,9212323,0.007604527702764985,0.012518766315951724,2.0679465646842914,0.011450238770833732,0,0.0
2016-07-26,173.5350341796875,174.77579993385902,172.673390688002,173.46610881734205,7080363,0.0,0.012292426805696234,2.102409245857018,0.010841165355058635,1,-0.01727904634147881
2016-07-27,170.53651428222656,174.87919430777646,169.7782697771681,173.01804572539794,9241105,-0.01727904634147881,0.011685664859072546,5.100924530608353,-0.01138873480311553,2,0.027889957312275948
2016-07-28,175.2927703857422,176.05102577569278,171.12242581858357,171.91513296386648,11787316,0.027889957312275948,0.013081147620269195,4.928599957109213,0.014764540440461937,3,-0.007274642633213313
2016-07-29,174.017578125,176.80930689791356,173.29379618671882,175.22388135546862,12596909,-0.007274642633213313,0.013214200057060284,3.515510711194736,0.010406345021157115,4,-0.007328389283589809
2016-08-01,172.7423095703125,175.91315992182913,172.01852779943192,173.70735193148664,9926094,-0.007328389283589809,0.01182557135124642,3.894632122397212,-0.004568095503725056,0,0.04070236837549168
2016-08-02,179.77333068847656,180.60051147199644,173.01804462331992,173.01804462331992,17425566,0.04070236837549168,0.013048656601012683,7.582466848676518,0.03594834056579943,1,-0.03105810955619448
2016-08-03,174.18991088867188,179.22189985203525,173.19039470983756,179.22189985203525,11408861,-0.03105810955619448,0.015046749353803929,6.0315051421976875,0.021422958137863546,2,-0.0023743595448728616
2016-08-04,173.7763214111328,175.67194393710548,172.466619170817,175.08602365144864,8995366,-0.0023743595448728616,0.014792555252013711,3.20532476628847,-0.008650949900970484,3,0.0017848542468545947
2016-08-05,174.08648681640625,176.80927886305457,173.08698170484132,173.81075260516474,4533189,0.0017848542468545947,0.01473004228330394,3.7222971582132516,0.0003959869580345554,4,-0.010295003949537085
2016-08-08,172.2942657470703,175.60297801448965,171.98407977494716,174.3966749602438,8739307,-0.010295003949537085,0.014669819113272614,3.6188982395424887,-0.002593712127368586,0,-0.009201719137363562
2016-08-09,170.7088623046875,172.32875050367647,169.6404207593133,172.32875050367647,9718838,-0.009201719137363562,0.014807185502945328,2.6883297443631875,-0.050421652361198,1,-0.0046438120286288465
2016-08-10,169.91612243652344,171.22581344938993,169.43360124551123,170.9500901754385,5457692,-0.0046438120286288465,0.014796905548978882,1.7922122038787052,-0.02453522382751494,2,0.020892589485114632
2016-08-11,173.4661102294922,174.2588174420902,169.95059994859037,170.26078592806073,11158153,0.020892589485114632,0.015465976160879429,4.308217493499825,-0.001785117668055003,3,0.00973560192729317
2016-08-12,175.1549072265625,176.11994960248327,172.53551429420216,172.70783860853328,8603626,0.00973560192729317,0.01559714698445162,3.5844353082811153,0.006137296637406475,4,0.00393555091091935
2016-08-16,175.84423828125,177.84324852540576,174.7068715136988,175.25831809559207,10689714,0.00393555091091935,0.015607424289227963,3.136377011706969,0.02060412468625672,1,-0.005487964035109649
2016-08-17,174.87921142578125,176.98162082221717,173.84524353098186,175.4651316636591,8649054,-0.005487964035109649,0.01568193053913909,3.1363772912353056,0.02442959940562628,2,-0.006109563625284031
2016-08-18,173.81077575683594,176.05105780940687,173.36272808487894,175.3617385742779,6939437,-0.006109563625284031,0.01573369468409767,2.6883297245279323,0.02292103459321493,3,-0.0047591653064390504
2016-08-19,172.98358154296875,173.9830866476113,172.15640076136305,173.70736336147436,5531361,-0.0047591653064390504,0.015775275872016565,1.8266858862482422,-0.0027816885147482484,4,0.012552206771452523
2016-08-22,175.1549072265625,175.60296573629554,173.36269503401914,173.46609399189558,4345966,0.012552206771452523,0.015991825715398304,2.240270702276405,0.0,0,-0.010625534456455643
2016-08-23,173.29379272460938,175.77532450731286,172.53554811580514,175.3617395179278,6694732,-0.010625534456455643,0.016112508982612506,3.239776391507718,-0.014504004120745595,1,-0.004574366675935582
2016-08-24,172.50108337402344,173.70738656600898,171.70836516649163,173.1559289968743,5590189,-0.004574366675935582,0.01614573029419884,1.9990213995173463,-0.013598689245960416,2,0.012787138752649252
2016-08-25,174.70687866210938,175.77530918904287,172.5010703978919,173.77629886309444,9884849,0.012787138752649252,0.015866769576040548,3.274238791150964,0.005155623415012522,3,0.0013809228103365268
2016-08-26,174.94813537597656,175.70637990177144,173.74183230166864,174.63793847549937,4936367,0.0013809228103365268,0.014586636216602888,1.9645476001028044,0.011356880320574358,4,-0.003940115134219879
2016-08-29,174.25881958007812,175.0515377255974,173.0525164824589,174.3966812307781,4437169,-0.003940115134219879,0.014517982355921727,1.9990212431384862,-0.005115972259488455,0,0.017800610951131723
2016-08-30,177.36073303222656,177.77432890519802,174.43114293252572,174.87920148717964,7989072,0.017800610951131723,0.014916912355695809,3.343185972672302,0.02346847076098202,1,0.010687904766829126
2016-08-31,179.25634765625,180.25585276800783,176.74034261355357,178.05004461681986,13265582,0.010687904766829126,0.011977663296138637,3.5155101544542617,0.039160706414692825,2,0.00365329717773899
2016-09-01,179.91122436523438,181.2898519677702,178.60152213506703,179.91122436523438,8695602,0.00365329717773899,0.009513341838698343,2.6883298327031753,0.029789014279113957,3,0.007279659106503189
2016-09-02,181.22091674804688,181.77236338981743,179.39423063158844,180.60053381445687,9506919,0.007279659106503189,0.009542743695827898,2.378132758228986,0.03585509133086573,4,-0.0011412458929377367
2016-09-06,181.01409912109375,183.28883265594752,179.98013131855933,181.28982241201024,9519864,-0.0011412458929377367,0.009570907304671392,3.308701337388186,0.038765782743704014,1,0.0007615312898827664
2016-09-07,181.1519470214844,182.63397325170436,180.60050048149287,181.97912775466588,6656556,0.0007615312898827664,0.009132873304715345,2.033472770211489,0.021375723501148247,2,0.00799100469728109
2016-09-08,182.5995330810547,183.04759164242137,181.08304398596067,181.63449059392372,8645619,0.00799100469728109,0.008770550554143323,1.9645476564606952,0.018650304262673778,3,-0.02491492534831452
2016-09-09,178.05007934570312,182.2893612274976,177.18843570993053,181.28985592078504,10131678,-0.02491492534831452,0.010707528213948554,5.100925517567077,-0.010344796585637028,4,-0.023422423596821895
2016-09-12,173.8797149658203,176.94716704415546,173.53505534247543,176.43018307073646,7627126,-0.023422423596821895,0.011249754017452904,3.4121117016800326,-0.04050968240290442,0,-0.0015857302182349375
2016-09-14,173.60398864746094,174.4656322293898,172.01856314592828,173.01806839018218,13020551,-0.0015857302182349375,0.011026214722032485,2.447069083461514,-0.04093664808217856,2,0.016080864801885086
2016-09-15,176.39569091796875,177.77432926641424,174.05202101808513,174.05202101808513,8077776,0.016080864801885086,0.011596485002392236,3.7223082483291137,-0.02625561679970001,3,0.017389648752087705
2016-09-16,179.46315002441406,180.7383894566388,176.0510494648839,176.4646344324402,14578809,0.017389648752087705,0.01212024247897173,4.687339991754897,-0.017176292861868392,4,-0.005761524430511367
2016-09-19,178.42916870117188,181.01409913084223,178.01558376477485,180.25585461918348,6724348,-0.005761524430511367,0.012109191284935752,2.9985153660673802,0.0021291164646588534,0,-0.007340210410300307
2016-09-20,177.1194610595703,178.70488631686896,175.947631648729,178.67042363739577,6944197,-0.007340210410300307,0.012191558013441453,2.7572546681399785,0.018632110677124336,1,-0.012842767056112092
2016-09-21,174.84475708007812,178.39473043708,174.3966984785936,176.947166576773,9139238,-0.012842767056112092,0.012274958940950195,3.9980319584863935,0.007147119385239709,2,0.0063079988822394295
2016-09-22,175.9476776123047,177.29184261804352,174.9136986492453,176.0855392894064,7988449,0.0063079988822394295,0.012087267703246335,2.378143968798213,-0.002539820011093208,3,-0.007052090525055843
2016-09-23,174.70687866210938,177.15394754657547,173.56950092482543,175.77530918904287,5143011,-0.007052090525055843,0.012158062758067354,3.5844466217500326,-0.026502774311370603,4,-0.02130582841831019
2016-09-26,170.98460388183594,174.56905120571014,170.60548153621036,174.39671591566363,10060086,-0.02130582841831019,0.012750644835030293,3.963569669499776,-0.04172280167826081,0,-0.00886927814163696
2016-09-27,169.4680938720703,171.8117639612157,168.8821736189849,171.39817897720053,6900812,-0.00886927814163696,0.012855534527630464,2.929590342230796,-0.04319890734608001,1,0.004474233047467635
2016-09-28,170.22633361816406,171.91515803700747,169.22682840955764,169.77828596238646,7646466,0.004474233047467635,0.012909433491385425,2.688329627449832,-0.026414423509415474,2,-0.005061781812813249
2016-09-29,169.36468505859375,171.84621666495056,166.1249088973163,171.0190467449621,18104875,-0.005061781812813249,0.012137762327564104,5.721307767634272,-0.037414489597392464,3,-0.01770442662019245
2016-09-30,166.36618041992188,170.2263397356636,165.78026016248356,169.33023346870857,9912734,-0.01770442662019245,0.012207107797398154,4.446079573180043,-0.04774109815285965,4,0.003936173744888416
2016-10-03,167.02102661132812,168.330728792993,166.50404264492238,168.330728792993,6714964,0.003936173744888416,0.012216179578723696,1.8266861480706211,-0.023180901557937728,0,-0.004539877524806113
2016-10-04,166.2627716064453,168.15838300578432,165.67685138366932,167.5035374175028,8002732,-0.004539877524806113,0.011943009177833107,2.481531622115,-0.018914016157192792,1,-0.0041459419281791865
2016-10-05,165.57345581054688,167.67586519594522,164.88414752536482,166.6763599900342,6470467,-0.0041459419281791865,0.011920987581362685,2.7917176705803968,-0.027333478368006703,2,-0.011657058662308484
2016-10-06,163.6433563232422,166.81419578997458,162.437053357162,166.81419578997458,8986109,-0.011657058662308484,0.011962422475966001,4.377142432812576,-0.033781119915124,3,0.006529050081537369
2016-10-07,164.7117919921875,165.60790903744177,163.19530302821056,163.98801018941813,4164582,0.006529050081537369,0.011883057168036693,2.4126060092312116,-0.009944259245229792,4,0.004812798159664178
2016-10-10,165.5045166015625,167.2278035551836,165.1253943456215,166.8142076954697,5241260,0.004812798159664178,0.011104411198104031,2.1024092095621256,-0.009079755049612226,0,-0.004789746078552093
2016-10-13,164.7117919921875,166.43507887786848,163.33316466828168,165.50451007658978,11089281,-0.004789746078552093,0.010087847319876738,3.101914209586795,-0.009328484057327557,3,0.003975801867460493
2016-10-14,165.3666534423828,165.7802383751159,164.09141411753114,164.74627058168565,9579094,0.003975801867460493,0.010194994772422278,1.6888242575847698,-0.0012490067755829282,4,0.002918024494464433
2016-10-17,165.8491973876953,166.641904681536,164.40163353995504,165.36667610511523,6379993,0.002918024494464433,0.009328706126038092,2.240271141580962,0.013479563814958517,0,0.022235894016179536
2016-10-18,169.53700256347656,169.95058748015953,165.6423703027322,166.12489150045965,12234489,0.022235894016179536,0.009930709663499184,4.308217177427338,0.0292948702271294,1,-0.026428034691003188
2016-10-19,165.0564727783203,169.3302278628592,164.33269088248096,169.3302278628592,8734555,-0.026428034691003188,0.011244099983712516,4.997536980378243,-0.0027071395539060017,2,-0.00041748554447063047
2016-10-20,164.98756408691406,166.3661917274384,164.12592044618668,166.12493107110686,4572220,-0.00041748554447063047,0.011236820894709336,2.2402712812517223,0.001674270502379338,3,0.0033421116518883576
2016-10-21,165.53897094726562,166.22829006328493,164.57392855411638,164.7462637947185,10999941,0.0033421116518883576,0.011109214801141343,1.6543615091685524,0.0010420329691369634,4,0.004997067868204752
2016-10-24,166.36618041992188,166.81422809180117,165.22881351303323,166.12491977998826,9944640,0.004997067868204752,0.011057188140137836,1.5854145787679386,0.0031171874230904173,0,-0.01077284051122196
2016-10-25,164.57394409179688,167.43460886248175,164.16035913705483,167.43460886248175,6177333,-0.01077284051122196,0.011164382844082613,3.2742497254269267,-0.029274190274901524,1,0.0
2016-10-26,164.57394409179688,167.15887463612478,160.95504569901604,165.33218863708842,24852951,0.0,0.010301169629448062,6.203828937108739,-0.002923415715853195,2,0.01821970905801651
2016-10-27,167.5724334716797,168.74426271267697,165.19429046882055,166.26273168638326,15943817,0.01821970905801651,0.011082104919545453,3.5499722438564163,0.01566705587218653,3,0.0
2016-10-28,167.5724334716797,168.39960319831548,165.09089152219278,168.39960319831548,9674418,0.0,0.011021318708672722,3.308711676122698,0.012283890088104155,4,-0.012957535070711401
2016-11-01,165.40110778808594,167.36565523516592,164.84965031570138,167.36565523516592,5730426,-0.012957535070711401,0.011322055849268818,2.5160049194645353,-0.005800894324796135,1,-0.011043912821789736
2016-11-02,163.57443237304688,164.7117991454241,162.05794334321064,163.3676344423619,4867894,-0.011043912821789736,0.010898680727078228,2.6538558022134566,-0.006073329069591238,2,0.012642240952297268
2016-11-03,165.6423797607422,167.0210071515982,162.67832704728335,163.4021088852017,9210542,0.012642240952297268,0.011265059692598408,4.342680104314866,0.006492131393225575,3,0.03641283956512886
2016-11-04,171.67388916015625,176.74035125014555,170.2952617290945,173.36271349788453,36621117,0.03641283956512886,0.013882119150826785,6.445089521051045,0.024475718371480992,4,0.029913819614925785
2016-11-07,176.80931091308594,178.9806567772387,170.26081063417368,174.94816199661088,25202734,0.029913819614925785,0.015158505067155903,8.719846143065013,0.05512170021071694,0,-0.0035088188653599195
2016-11-08,176.1889190673828,177.42968494920984,173.84524896579885,176.80930200829633,10317962,-0.0035088188653599195,0.014838742171399473,3.584435983410998,0.06522212229145619,1,-0.029147245922802156
2016-11-09,171.05349731445312,175.7752995686665,164.43607288397973,164.8496578146862,23914156,-0.029147245922802156,0.016540698499360917,11.339226684686764,0.04572270148154667,2,0.011686628614287597
2016-11-10,173.0525360107422,174.39670091074498,169.26130195748294,174.29330193025297,12012673,0.011686628614287597,0.016672665492330558,5.13539895326204,0.044735871705679386,3,-0.032264569505212504
2016-11-11,167.4690704345703,171.60495272416443,166.12490568657347,170.95010715269768,13232720,-0.032264569505212504,0.01834148604069724,5.480047037590964,-0.024493059172575826,4,-0.022432649160798346
2016-11-15,163.71229553222656,170.19185849602454,162.5404660683029,166.77974722416113,22012736,-0.022432649160798346,0.019052057517550874,7.651392427721646,-0.07407424028306675,1,-0.027789415445861
2016-11-16,159.16282653808594,164.8152090164652,157.19827883617126,164.02250176837845,31846924,-0.027789415445861,0.019990714821302158,7.616930180293934,-0.09663543325778223,2,0.002598530615062211
2016-11-17,159.576416015625,161.2997030209395,157.43953313818994,157.4739958198015,9640577,0.002598530615062211,0.01921171471463406,3.8601698827495454,-0.06709644338770482,3,-0.015766781411359676
2016-11-18,157.06040954589844,159.50747838358473,156.5434256333045,158.54243592103856,8575440,-0.015766781411359676,0.018663068362732772,2.964052750280217,-0.09241197403689616,4,-0.016019257928919672
2016-11-21,154.54441833496094,157.57740764411764,154.1308333522926,157.30168432233876,7878052,-0.016019257928919672,0.018904115253645347,3.446574291825044,-0.07717635301892356,0,0.008474536944931055
2016-11-22,155.85411071777344,157.23273816335012,154.06189831548244,155.09586616886602,9570300,0.008474536944931055,0.019030503898713306,3.1708398478676827,-0.04799996719187316,1,-0.0064130259725446725
2016-11-23,154.8546142578125,157.0259599798993,154.06190698205168,156.64683768411854,10720504,-0.0064130259725446725,0.01895413742050452,2.964052997847631,-0.027067955338444083,2,-0.005119153944326271
2016-11-24,154.0618896484375,155.26818176845757,153.09684721386543,155.09585744365327,18697423,-0.005119153944326271,0.018880539306081183,2.1713345545921356,-0.034557276725951436,3,0.023713626369272767
2016-11-25,157.7152557373047,158.85263345739145,153.75169782731646,154.75120297517816,7890103,0.023713626369272767,0.019808933796428622,5.100935630074986,0.004169390575891052,4,0.021416255975337473
2016-11-28,161.09292602539062,161.437585655895,156.681308970607,157.43955360379854,9472016,0.021416255975337473,0.01999220028434445,4.756276685287986,0.04237298092666397,0,-0.01133935995141222
2016-11-29,159.2662353515625,162.43708638623275,158.7147777735693,160.6448629117506,8945347,-0.01133935995141222,0.0200995586131057,3.722308612663454,0.021893067934331656,1,0.0062755373037206574
2016-11-30,160.26571655273438,161.57541854610815,157.95650945515234,159.9210569836155,11507955,0.0062755373037206574,0.02002515294568373,3.6189090909558104,0.03494311306677056,2,0.004301271215729541
2016-12-01,160.95506286621094,161.98903082494513,159.26623833862809,160.47254157261582,5358757,0.004301271215729541,0.019929361073198093,2.722792486317047,0.04474288374304214,3,-0.02141339437794587
2016-12-02,157.5084686279297,160.61038303716717,157.163809043971,160.61038303716717,8693600,-0.02141339437794587,0.02018991064904246,3.4465739931961537,-0.0013111420858323841,4,0.017724237646494556
2016-12-05,160.30018615722656,160.74824470875552,156.7846868006607,157.7841919480449,5320355,0.017724237646494556,0.018678800551294956,3.9635579080948276,-0.0049210098029948135,0,-0.010105247446725918
2016-12-06,158.68031311035156,160.61039822447265,157.95653119255616,160.61039822447265,5100487,-0.010105247446725918,0.01700726824398315,2.6538670319164908,-0.0036788854832763285,1,-0.0130321609981775
2016-12-07,156.61236572265625,159.57642967485123,156.1298444460103,159.57642967485123,8419775,-0.0130321609981775,0.01708888485346953,3.4465852288409167,-0.022795585410657737,2,0.026848476794247178
2016-12-08,160.81716918945312,162.19579650108346,157.37059544878,157.88757932524206,7648947,0.026848476794247178,0.01762933047645012,4.82520105230347,-0.0008567215861512434,3,0.012216259995669443
2016-12-09,162.78175354003906,165.15988646449503,160.30021070902762,161.334189619415,8648965,0.012216259995669443,0.017652828703794116,4.859675755467407,0.03347937389046707,4,-0.016303425222849666
2016-12-12,160.1278533935547,161.78220401718818,159.88659278977534,161.43755537452753,3155645,-0.016303425222849666,0.016584175059013575,1.895611227412843,-0.0010750627794209322,0,0.01442100204695218
2016-12-13,162.4370574951172,163.2987009323821,160.05891418049367,161.85113733621034,7727181,0.01442100204695218,0.016251134841760675,3.239786751888431,0.02367492419902817,1,-0.010608638881778432
2016-12-14,160.7138214111328,163.0230291743507,159.92110308133655,162.67836950588267,6556449,-0.010608638881778432,0.015135435054845851,3.101926093014157,0.02618858140320679,2,-0.014797473847953713
2016-12-15,158.33566284179688,161.5754503208023,157.50849282107797,159.92108843297035,5538310,-0.014797473847953713,0.015509379393218873,4.066957499724339,-0.015430605825009103,3,-0.01458432875390081
2016-12-16,156.0264434814453,159.09389523349913,155.78518286308616,159.09389523349913,13422991,-0.01458432875390081,0.01544935866744671,3.3087123704129624,-0.04149918471625358,4,0.0028716868245768357
2016-12-19,156.47450256347656,157.85313008789922,155.3371356750676,155.3371356750676,5665425,0.0028716868245768357,0.015003445701977139,2.515994412831617,-0.022815211424205506,0,0.01299568305812171
2016-12-20,158.50799560546875,159.09391588657405,156.8191710577169,157.50849032056982,6145411,0.01299568305812171,0.015159564415293363,2.274744828857166,-0.024188211423163408,1,-0.015873153394596495
2016-12-21,155.99197387695312,158.40458012241575,155.44052726267353,157.8531225849404,13379223,-0.015873153394596495,0.015544214147976085,2.9640528597422247,-0.029380469537218068,2,0.005523574574810564
2016-12-22,156.85360717773438,157.43952735960286,154.57887365734385,155.2681818802523,6668113,0.005523574574810564,0.015524589691721274,2.8606537022590146,-0.009360213848621846,3,-0.012524760305841931
2016-12-23,154.88905334472656,156.8191381369783,154.26867050767345,156.8191381369783,11177602,-0.012524760305841931,0.014835060917184614,2.5504676293048476,-0.007289726736955382,4,0.0013352630317444714
2016-12-26,155.0958709716797,155.6817912042324,153.02792427767926,155.0269346818281,9071721,0.0013352630317444714,0.013902594992020078,2.6538669265531496,-0.008810582997300864,0,0.04022219592118059
2016-12-27,161.33416748046875,161.92008769029945,154.6478063983913,155.78518413606142,16206836,0.04022219592118059,0.01656669484358202,7.272281291908143,0.01782983794731985,1,0.005981635070417601
2016-12-28,162.29920959472656,162.95405516705895,160.40358731836068,160.40358731836068,14711711,0.005981635070417601,0.016561688168198706,2.5504678486982755,0.040433078452796645,2,0.002336119760359745
2016-12-29,162.67835998535156,163.3676683587487,160.12789169578858,162.19583866237485,14593942,0.002336119760359745,0.016545393683035498,3.239776662960111,0.03713496241764491,3,0.02394063231941268
2016-12-30,166.57298278808594,167.0899777235404,162.8851474799628,163.67786576552805,10821396,0.02394063231941268,0.016468474725351036,4.2048302435775895,0.07543418460538476,4,-0.0028968920243590546
2017-01-02,166.09043884277344,166.9865450112513,164.47053991083902,166.81420975983946,5075736,-0.0028968920243590546,0.016135607199635176,2.5160051004122863,0.07088884960129826,0,0.009960492987397318
2017-01-03,167.74478149414062,169.3646694252543,164.91859055373118,166.05595728112658,7798116,0.009960492987397318,0.01597297023070371,4.446078871523127,0.039735005385315825,1,0.008629602589644847
2017-01-04,169.19235229492188,170.2607827858186,165.50451775161892,167.4001290444963,9668664,0.008629602589644847,0.015564877882677158,4.756265034199686,0.042471819286169055,2,0.005296536224577597
2017-01-05,170.08848571777344,170.84673035644448,168.26179949377666,168.53752283089398,9532162,0.005296536224577597,0.014615758010374921,2.584930862667818,0.04555077720902223,3,-0.016413504036406845
2017-01-06,167.29673767089844,171.6394288859751,166.95208900069505,170.26079051237863,8404984,-0.016413504036406845,0.015051541986924825,4.687339885280039,0.004344971619636873,4,0.012979070790031244
2017-01-09,169.4680938720703,169.98507783288838,166.88316314478365,167.4001471056017,5041639,0.012979070790031244,0.014649935432172405,3.1019146881047277,0.020336240019777962,0,0.012609194039290061
2017-01-10,171.60494995117188,172.22534375394125,169.3646790484432,169.57147698269966,12438618,0.012609194039290061,0.01458064032928871,2.8606647054980385,0.023012152286633558,1,-0.005623537408118717
2017-01-11,170.63992309570312,172.6733961199887,169.98506659364875,172.19087487560998,7931415,-0.005623537408118717,0.01437969730348052,2.688329526339942,0.008555769697308646,2,-0.011714684838440403
2017-01-12,168.64093017578125,170.7433398411509,168.29628144889244,170.7433398411509,5816779,-0.011714684838440403,0.014193082427280438,2.4470583922584694,-0.00851060279526572,3,0.020437109778347118
2017-01-13,172.08746337890625,173.01804311766733,167.1588632471151,169.57146929338833,4553691,0.020437109778347118,0.014036153671824246,5.859179870552225,0.028636097599416432,4,-0.003404793293517505
2017-01-16,171.5015411376953,172.9146310554625,170.3297008830839,171.81172707831985,4813933,-0.003404793293517505,0.014155982682137374,2.5849301723786198,0.011998997682478363,0,0.012660855329740262
2017-01-17,173.6728973388672,173.9141579555664,171.50156271176985,171.50156271176985,4996927,0.012660855329740262,0.014145837188026054,2.412595243796545,0.012050627841934114,1,-0.004365907160599036
2017-01-18,172.91465759277344,175.29279022091305,172.19087572264493,173.43164152195217,7534139,-0.004365907160599036,0.013484737905899494,3.1019144982681155,0.013330611358717714,2,0.013155155670136365
2017-01-19,175.1893768310547,175.6029617299301,172.01852650342755,172.15638813638603,9538148,0.013155155670136365,0.013600413749351012,3.584435226502535,0.03883070763691676,3,0.004918557807185975
2017-01-20,176.05105590820312,176.67143884384097,174.87921540577807,175.25833770404586,11261533,0.004918557807185975,0.01291704619527839,1.792223438062905,0.023032430436665363,4,0.016640517566700153
2017-01-23,178.9806365966797,179.3252852687544,175.80978579730493,175.84424847987324,11101905,0.016640517566700153,0.013047541901983513,3.5154994714494876,0.043609494173463714,0,0.0007703538248076125
2017-01-24,179.11851501464844,179.73889797492131,177.3952278002019,178.94617973928572,8341113,0.0007703538248076125,0.010545392347146706,2.3436701747194206,0.03135559871011928,1,0.02174318798716479
2017-01-25,183.01312255859375,183.6335163926732,178.94616549320233,179.1874261209457,18123606,0.02174318798716479,0.01116987556138643,4.687350899470857,0.05840143979929646,2,-0.030508303020823524
2017-01-27,177.42970275878906,184.01266605338,176.53359640378838,181.63452210517403,25440485,-0.030508303020823524,0.013844049595961324,7.479069649591622,0.01278802384173594,4,-0.005050639261171663
2017-01-30,176.5335693359375,179.91120718578458,176.11997344843255,178.11899475058274,9253765,-0.005050639261171663,0.013197505576518227,3.79123373735203,0.0027407584989775913,0,0.007809458546512493
2017-01-31,177.91220092773438,179.1874294562885,175.49959460539296,176.6024987922925,10380649,0.007809458546512493,0.013163196994774272,3.687834850895541,-0.005969560111426797,1,0.04494370073074205
2017-02-01,185.90823364257812,186.18395692897607,178.18790516107106,179.22187294666082,35144107,0.04494370073074205,0.016067172843013868,7.996051767905016,0.03790629141478985,2,0.017055845679491588
2017-02-02,189.0790557861328,192.93922490827947,185.77033315389664,186.80432263046205,30867395,0.017055845679491588,0.016268959229573988,7.168891754382827,0.03314479936047743,3,-0.004556919529822179
2017-02-03,188.21743774414065,189.90625103881337,186.45967724417469,188.87228326969964,9356904,-0.004556919529822179,0.016430119678795537,3.446573794638681,0.060800051049046955,4,0.013733745666199892
2017-02-06,190.8023681640625,192.31885713886888,188.94120870182496,189.4926771124369,8538188,0.013733745666199892,0.01570955264291849,3.3776484370439164,0.08082767986734551,0,0.0010839363732386698
2017-02-07,191.0091857910156,201.38336000536896,189.9752179148411,192.04315366719015,25251605,0.0010839363732386698,0.01568493326703425,11.40814209052786,0.07361487742260597,1,-0.008300302173401941
2017-02-08,189.4237518310547,192.31887939788916,187.49366678649835,189.90627309219377,11114871,-0.008300302173401941,0.015924440910997095,4.8252126113908105,0.01890996498431252,2,0.010371131155563429
2017-02-09,191.38829040527344,191.905263372439,187.94171657194403,190.2509236618415,5070408,0.010371131155563429,0.015759848382371978,3.9635468004949814,0.012213064051645128,3,-0.015487183387663306
2017-02-10,188.4242248535156,192.3877713820472,187.1834592325092,192.11204811586668,7975779,-0.015487183387663306,0.016002119030517202,5.204312149537998,0.0010986607396921144,4,-0.010060355166630508
2017-02-13,186.5286102294922,190.49217899393705,185.14999376310428,189.837333441604,9312915,-0.010060355166630508,0.015975180036804898,5.342185230832769,-0.022398872591012586,0,0.0007391810714674207
2017-02-14,186.66648864746097,188.5276482433815,185.52912183466157,186.11504204362933,6911954,0.0007391810714674207,0.015898623440022314,2.9985264087199255,-0.022735540835748136,1,0.00960111171283451
2017-02-15,188.4586944580078,189.90625812735533,186.94220542718384,186.94220542718384,7827599,0.00960111171283451,0.01582916137794778,2.964052700171493,-0.0050947009744987115,2,-0.02468903099540931
