Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2020-02-06,155.51678466796875,160.14113481524674,154.24235337301306,158.75747644366902,28443398
2020-02-07,155.4075469970703,157.08251220347708,154.93418350174778,155.698842283375,17793265
2020-02-10,153.33204650878906,155.8809090913034,152.96792163412943,155.84448852576526,9987781
2020-02-11,154.82496643066406,157.99284061542204,154.24237577697815,157.66512471764506,30951617
2020-02-12,155.1526641845703,156.42709551560472,154.24235773956053,155.4075504507772,10310789
2020-02-13,154.31515502929688,155.4439385620621,153.80539410557594,155.15264330847816,9505645
2020-02-14,151.2565460205078,155.0434192937699,150.60112586821444,154.5700558070735,14260540
2020-02-17,149.1446533203125,151.94839088453122,148.56205115807083,151.47503888907065,16161290
2020-02-18,148.4528045654297,148.99899766950512,146.01318050090472,148.96257710249768,21741128
2020-02-19,150.52830505371094,150.85602091901498,148.45280586042986,149.47235094345967,9403278
2020-02-20,151.074462890625,151.87554214438345,149.617975089422,150.74675861690272,16193373
2020-02-24,147.83380126953125,151.07449333890605,146.95991533674342,150.7467889991367,17233132
2020-02-25,146.95986938476562,149.58154944358054,146.74139219983084,148.41635702409607,15903285
2020-02-26,144.62950134277344,147.06912505754275,142.9545363239812,146.12239817294147,18557438
2020-02-27,143.86485290527344,145.03004554316664,142.66325124309998,144.48386401855169,17936226
2020-02-28,143.86485290527344,145.57622706778162,139.85950249125912,142.00783110554147,33885063
2020-03-02,142.22630310058594,148.16150516628528,141.02470138510856,145.28493823827736,19274852
2020-03-03,141.1703643798828,143.7920453315022,140.22364882293238,143.46434098260207,18638624
2020-03-04,136.5460205078125,142.40839391204062,135.8541796653777,141.97143937153336,28729502
2020-03-05,136.946533203125,139.2404980240208,135.85415856165255,136.5824083226342,20797182
2020-03-06,132.3585968017578,134.6161644151109,130.9021086403039,134.6161644151109,27795285
2020-03-09,129.0450439453125,130.35588401212766,127.07878384508977,130.35588401212766,22633662
2020-03-11,127.91629028320312,128.7173581171362,125.51307524130031,126.71468853230354,29032759
2020-03-12,113.46063995361328,123.18270534968362,109.63734543596307,123.07347825498368,54043896
2020-03-13,118.1578140258789,119.43224546226251,98.02183195133142,109.23680551129817,63962722
2020-03-16,107.23411560058594,115.13556593884908,105.77761621021087,115.0627478933917,34535653
2020-03-17,108.6177749633789,113.46061355914075,106.36021934963826,107.78029819153876,49492914
2020-03-18,109.74655151367188,112.6231180363947,107.30692786044182,110.76609641592334,52178352
2020-03-19,117.86649322509766,119.10450382412532,105.41349995079104,109.74655435754079,93204936
2020-03-20,127.80704498291016,128.535294724847,120.2332984432203,120.2332984432203,64384067
2020-03-23,112.36824798583984,117.97573421529886,108.65419267017046,115.0627582524979,53330913
2020-03-24,109.018310546875,119.21374884189873,107.3433454368332,118.66756732647485,54576761
2020-03-25,107.30693817138672,110.69327747062299,101.22608873444655,109.96503928482652,64913270
2020-03-26,113.89756774902344,116.08230553317713,104.32113975753656,109.23679688685648,60694283
2020-03-27,118.84962463378906,120.88871461194697,112.878013874986,117.97572728027814,33893412
2020-03-30,115.93665313720703,120.08765129503327,113.64267682679683,113.64267682679683,29203338
2020-03-31,125.03971099853516,126.60543748576637,117.64802146343109,119.43222517123957,44272500
2020-04-01,121.18001556396484,125.80437725547516,119.8327662167248,125.03971847781897,18840671
2020-04-03,129.55484008789062,133.0868271113474,121.6169571162745,122.27237726969841,65288649
2020-04-07,132.2129364013672,135.23515106472252,126.45980237086108,135.23515106472252,37509626
2020-04-08,130.10101318359375,133.99712482616053,128.64452533050667,131.70314866797932,39007671
2020-04-09,134.90745544433594,135.6356937318256,131.0841611596237,133.99714892989556,44268652
2020-04-13,132.24932861328125,135.92697453565117,131.8487947469007,134.36124809249938,18427550
2020-04-15,137.8932647705078,141.0975479370415,133.05043676048783,134.03356135855867,50983406
2020-04-16,135.7085418701172,139.24052978224304,135.05312155178564,138.1117573974035,28122965
2020-04-17,136.9829559326172,139.3861596120818,136.14546746969748,138.6943303480125,27694463
2020-04-20,131.59390258789062,138.33017150856415,130.7200168497169,138.33017150856415,37141676
2020-04-21,130.79286193847656,134.21562217782207,128.20759012986295,129.62766917318737,24232310
2020-04-22,132.72271728515625,133.6694328274007,128.17118472037896,130.35592265949293,26132520
2020-04-23,131.4846649169922,133.99711816731863,130.82924483866827,133.23245948592378,34237726
2020-04-24,131.12059020996094,133.12326005522078,130.57439703388542,131.81241951284977,18744844
2020-04-27,130.9749298095703,132.75912221093952,130.5743843393545,131.26622511508725,13589672
2020-04-28,130.68360900878906,131.66674498505373,129.66406400824877,131.0841428961295,18488267
2020-04-29,132.64987182617188,133.196064900723,130.8292590179428,131.4482701423654,22287597
2020-04-30,132.57705688476562,134.65255599641404,131.41186419857524,134.65255599641404,31326446
2020-05-04,126.75106811523438,132.35855319026103,124.27503559457193,132.35855319026103,31461042
2020-05-05,126.64185333251953,129.22712493493358,125.25819496791985,127.4429211309937,18389548
2020-05-06,119.35939025878906,124.82122820870526,116.88335751643112,124.82122820870526,68112675
2020-05-07,117.24748229980469,120.77946899268817,116.88335746195958,119.4322197867734,25183509
2020-05-08,115.24481201171875,119.54145779538,114.40733519410048,119.39581015492914,26281664
2020-05-11,115.39044952392578,119.06809539789612,115.0627452467009,116.51923306347133,18792383
2020-05-12,120.19688415527344,120.815895314237,114.69863639884701,115.39046561174533,22211224
2020-05-13,120.4517593383789,126.4233700561938,119.79633921277008,126.27772242162547,20785966
2020-05-14,119.28657531738281,122.52726715533102,117.93932594546747,119.79634784515692,15525762
2020-05-15,119.90559387207031,120.5246050569121,117.35674261582831,118.12138991462803,15526021
2020-05-18,119.97840881347656,121.83543060105774,118.8132161832074,120.88871519524615,21602419
2020-05-19,124.34789276123047,125.00332454128366,120.23331463159381,121.2528597915371,20917906
2020-05-20,127.98912811279297,128.89943462631004,124.52995874538632,125.2217880028259,26295911
2020-05-21,137.60195922851562,138.6943223763774,125.73155455189189,127.87988336015151,60630670
2020-05-22,135.7085418701172,139.75030242317936,134.43411026777642,136.91014386370736,40516307
2020-05-26,139.6046142578125,141.97140852425554,136.76445652203984,138.36660358894648,55283582
2020-05-27,139.93234252929688,141.20676233519748,136.10904849128414,140.18722879849773,25491463
2020-05-28,138.8399658203125,140.47852203256556,137.6383640860488,140.04156755457623,25524647
2020-05-29,143.71920776367188,144.1925597078431,137.63835821844717,138.69431226173302,37214719
2020-06-01,146.0496063232422,149.47235501805713,144.92082258767385,146.3773106573757,29606349
2020-06-02,143.64637756347656,147.03271690862843,143.24584367083196,147.03271690862843,23502975
2020-06-03,143.24586486816406,146.30450036290264,142.44479696433385,145.64908011975933,19710133
2020-06-04,145.75831604003906,147.46969044641915,142.00785134174856,144.010521064086,22843181
2020-06-05,145.6490478515625,147.10553567585464,144.6659119346066,146.95988804743564,15193091
2020-06-08,143.93768310546875,148.30715875147771,143.46433112955535,147.76097718075252,20304292
2020-06-09,144.5566864013672,150.16417253307583,143.93767526952908,144.3746297344045,41451482
2020-06-10,144.95721435546875,147.943019735877,144.41103283687877,145.24852116680572,28247205
2020-06-11,141.4616241455078,146.5593486481219,140.98827225605197,145.64904234981248,20611505
2020-06-12,141.20677185058594,142.15349893718752,136.8008869232775,137.60196635196445,23431727
2020-06-15,136.3275146484375,141.24317141755043,135.67209451522928,141.20675085340912,25404661
2020-06-16,134.72537231445312,139.05843869114904,132.46781656280288,138.94920007508316,28700454
2020-06-17,131.95803833007812,134.72536647672385,131.59391347233728,133.99712830134476,24952658
2020-06-18,135.8905487060547,136.54598032392974,131.59390340951802,131.95802823941472,30000032
2020-06-19,134.0335235595703,136.87368100211523,133.7058192993313,136.25466996153978,31707306
2020-06-22,134.72537231445312,136.54599668204608,133.3781229765478,135.8177469350089,32605144
2020-06-23,135.3444061279297,136.54601956593095,134.54333819599887,135.01670176491484,27569189
2020-06-24,139.71388244628906,141.78938188180086,135.56288357526546,136.4731901427688,56757828
2020-06-25,147.17837524414062,148.1979203322793,139.56821919071197,140.00516213986978,78484846
2020-06-26,142.15350341796875,152.49457977669945,140.76983331400908,150.01854643389592,74727243
2020-06-29,143.64637756347656,147.8337846939177,142.88171880294513,147.46967136613378,95027403
2020-06-30,141.75296020507812,145.21211792894923,141.27959667776557,145.21211792894923,42797633
2020-07-01,147.76095581054688,148.45278493073477,141.75293632128347,141.75293632128347,46004000
2020-07-02,149.90931701660156,150.5647372577615,147.50610177227867,148.88977185477395,40835235
2020-07-03,151.14732360839844,151.83915285995607,150.01853984840085,151.47503948972843,39352660
2020-07-06,153.28854370117188,154.9380441528309,152.63641250556032,153.7105080847902,36046969
2020-07-07,149.03050231933594,153.82556266594855,148.8387047684925,153.4419675642617,32467210
2020-07-08,150.60330200195312,151.86919512968336,149.03051574465337,149.03051574465337,22093693
2020-07-09,149.95115661621094,151.14033546708566,148.95378747284485,151.06360915257167,19492371
2020-07-10,149.10723876953125,150.75673915458603,148.83871488556636,149.72100069999186,16815128
2020-07-13,151.56227111816406,152.48292593032448,149.68260442262206,150.29637834991243,21079233
2020-07-14,150.2964324951172,153.05838576905862,147.8797173016411,151.4472423067412,19185879
2020-07-15,152.44459533691406,153.44197670184218,149.222320914029,150.64165448442972,24692471
2020-07-16,148.7236328125,152.55968138479994,147.3042992174683,152.44459798242238,22997164
2020-07-17,148.87705993652344,149.9127983074227,148.07148834972458,148.30165513382497,15455455
2020-07-20,147.84133911132812,149.87444669150585,147.57281523927534,149.60592281945307,19643434
2020-07-21,147.49609375,148.99215363503677,146.92068890749815,147.38101034998897,29089491
2020-07-22,150.79505920410156,151.83079740434258,147.68786891847952,148.07146395203867,33826583
2020-07-23,153.97903442382812,154.5927963888142,150.98691445063545,151.63903349904464,32700809
2020-07-24,153.1350860595703,154.74622937585997,151.37050225947505,154.20918160376343,62500933
2020-07-27,150.67999267578125,153.82555254244699,149.7209806695728,153.82555254244699,23517850
2020-07-28,149.91281127929688,152.40624041178032,149.64428739379537,151.14034730479614,20029937
2020-07-29,150.91018676757812,152.06100867789738,148.3784004484731,148.41675753155084,15402845
2020-07-30,148.3400421142578,152.21446035903816,147.6879230237739,152.21446035903816,16943579
2020-07-31,148.95379638671875,151.1019874310335,148.45510570641613,148.45510570641613,17294202
2020-08-03,147.76463317871094,148.83872881509302,147.22758536051987,148.83872881509302,13776301
2020-08-04,148.5701904296875,150.2196908083926,147.7646187808938,147.7646187808938,17849565
2020-08-05,147.91802978515625,149.29900600572307,147.07410122342665,149.2222918587755,50646546
2020-08-06,149.8744354248047,150.0662329657586,148.1482089260114,148.99213755829183,18574935
2020-08-07,150.41146850585938,151.14032589615329,148.9537780403752,149.9895041966348,21717194
2020-08-10,152.5596923828125,153.17346652055528,150.6800250427655,150.6800250427655,17108987
2020-08-11,155.78196716308594,159.34949182937225,153.44197851947627,153.44197851947627,57266693
2020-08-12,156.6642608642578,157.20130866105148,153.7488672227736,155.36001061315466,22106836
2020-08-13,154.554443359375,156.66426536629837,151.21707307517235,156.1272175540716,23573090
2020-08-14,150.67999267578125,156.01210040290428,149.98950451761326,154.66949332025396,29858596
2020-08-17,152.48297119140625,153.05837606072092,151.02526831926238,151.9459234046982,12192938
2020-08-18,152.32949829101562,153.3652244038912,151.33211709503374,153.3652244038912,12969115
2020-08-19,152.25279235839844,154.74622136691056,151.98426848624771,152.3678757546849,16070316
2020-08-20,150.2196807861328,151.2937762461969,149.2606687192974,151.14033577440955,17561721
2020-08-21,150.98690795898438,152.8282059323306,150.6033006685841,151.90755086688065,17897538
2020-08-24,150.91018676757812,152.67477063735774,150.6416628709257,151.33215115409564,15304895
2020-08-25,149.91281127929688,152.1377165262788,149.68264447528028,151.33214486977428,15784633
2020-08-26,149.56756591796875,150.79510198322959,148.57019666417992,150.7567449005022,23502769
2020-08-27,149.03050231933594,152.59803888846628,148.76197845362353,152.29114578654307,49030500
2020-08-28,150.0278778076172,150.60328259538915,148.87705607452108,149.29902039605733,35979788
2020-08-31,146.61380004882812,152.6747534241546,145.76987137094122,152.6747534241546,100730476
2020-09-01,145.92332458496094,147.57282500600942,144.4272646498758,146.613812850573,41311165
2020-09-02,146.8056182861328,148.07151148133676,145.50136800677086,146.7672612019748,21378178
2020-09-03,146.99740600585938,148.26331127371776,145.76988213469372,146.84396552196367,16295787
2020-09-04,143.23806762695312,145.7698657200187,142.47085313631453,145.7698657200187,42983034
2020-09-07,145.07936096191406,146.1534563530489,138.71152708240294,143.66002757080122,33918419
2020-09-08,144.35052490234375,146.19183487775496,141.62692917531442,145.4629774402764,26574542
2020-09-09,141.01319885253906,142.89285416966925,139.86237682092218,142.31744923263847,28901363
2020-09-10,141.85711669921875,142.4708786757111,140.55285426284092,141.24334256517201,18469229
2020-09-11,141.12828063964844,143.0846622659544,140.20762545651115,141.85712607428974,19997552
2020-09-14,140.66790771484375,142.5859317192333,140.39938386792716,142.54757464326,32185628
2020-09-15,139.47874450683594,141.3200545647599,138.71154211399528,141.16661408619174,31956903
2020-09-16,138.59646606445312,140.78301427570398,138.13614460434118,139.5171211422308,52591750
2020-09-17,137.02366638183594,139.2485712600915,136.40989239202833,138.71152357809166,35240133
2020-09-18,137.4072723388672,137.98268929915318,135.79614132272397,137.75252251503878,30929813
2020-09-21,134.83712768554688,138.55809247817828,134.3000799672751,138.09775891534397,24811451
2020-09-22,133.64796447753906,135.60434587556725,133.30271426506442,134.83714344376884,19242719
2020-09-23,132.3437042236328,136.2181221570024,131.7299422683786,134.22337148731827,64164525
2020-09-24,127.77879333496094,131.76828199117372,127.47191239776434,131.72992491341225,32698988
2020-09-25,131.00108337402344,131.3463335883942,128.1240468844826,129.581749749236,27650738
2020-09-28,132.95745849609375,134.10826806924482,130.80926765815616,131.19287490172388,24087933
2020-09-29,129.96534729003906,134.06991952663898,129.65846633867062,134.06991952663898,26602326
2020-09-30,131.72991943359375,132.03680035802444,129.42828818525987,130.42565726843554,19193371
2020-10-01,131.0778045654297,133.95484094235044,130.5023997215562,133.87812678052913,20517295
2020-10-05,129.8502655029297,132.57386133456816,129.46665823018918,131.2695990387611,25234767
2020-10-06,130.3489532470703,131.65320335604545,128.9679768222483,130.04206014123545,22728054
2020-10-07,130.04205322265625,131.11614864205154,129.65845813648838,130.4256604663763,16913783
2020-10-08,128.2391357421875,130.73256504096972,128.04733816441748,130.50241037915654,26484289
2020-10-09,128.77615356445312,129.58172508711385,127.62534405068153,128.50762972356623,23234939
2020-10-12,132.11351013183594,134.41512893453435,130.42564094362666,130.8092481299265,68801924
2020-10-13,130.54074096679688,134.14662223136398,130.04205034524003,132.61220544798766,37058708
2020-10-14,128.73780822753906,131.19288009448448,128.16240341818838,130.84762991434246,39688050
2020-10-15,126.62796783447266,128.73780156971625,126.24437275311202,128.66107525891292,28161148
2020-10-16,127.12666320800781,127.97059187059862,125.66896050872666,126.97322273822334,21006060
2020-10-19,129.08303833007812,129.58172895161235,127.47190739425966,127.97058585824199,19748904
2020-10-20,128.4692840576172,129.12141518019325,127.89387924963056,128.89124839397755,16770677
2020-10-21,128.62274169921875,129.5817538930668,127.81716999747988,129.00634900826884,17113482
2020-10-22,129.31320190429688,129.7351662053306,128.1240231518101,128.5459996103954,22893091
2020-10-23,131.00108337402344,131.1928931011918,128.69946390843384,129.62010683164814,20921450
2020-10-26,129.31320190429688,131.65319017641167,129.08303513735063,131.57647602579735,16699886
2020-10-27,128.2775115966797,129.88864294264548,127.93226134983024,129.27488093609756,47652264
2020-10-28,126.97322082519531,129.27485215239,126.58961357773748,129.27485215239,17468592
2020-10-29,125.70733642578125,127.31847968048041,125.40044331234822,126.58962221332423,21816186
2020-10-30,126.78144073486328,127.970607560883,125.32373785685536,125.82242856296295,16976909
2020-11-02,127.9322280883789,128.27747824546583,126.16764454200006,127.97058516442684,14924105
2020-11-03,130.5023956298828,131.0010741387464,128.20076416899914,128.27749048596823,23473408
2020-11-04,130.27224731445312,131.80666445350093,129.04471117170394,130.4640570553058,19533203
2020-11-05,134.06991577148438,134.26171332132938,130.5791055353952,131.38467712833886,28037401
2020-11-06,133.45614624023438,135.94958741783248,133.03418189026766,135.412539671047,35571152
2020-11-09,132.57388305664062,136.02632476187733,131.8450376293004,133.45616898670747,36645472
2020-11-10,136.83187866210938,137.75253371587408,131.84502042286147,134.26172322235774,59672371
2020-11-11,142.16400146484375,142.62433511699874,137.02370222369925,137.79090471469968,65757234
2020-11-12,144.2354278564453,144.81084476776508,141.05151101571616,142.08724929854026,48153554
2020-11-13,143.54495239257812,144.8492146299747,142.35578570515761,143.62167870671132,29284742
2020-11-14,144.69578552246094,145.76988105936098,144.27382115547212,145.0410235692911,8066280
2020-11-17,143.7367706298828,145.30954466620804,143.00791315379377,145.002663706567,21757459
2020-11-18,141.2049560546875,144.58068269457561,140.20758697195652,143.3147897636995,27620283
2020-11-19,144.15872192382812,147.1508414030388,140.16923333739794,140.24594749157905,50871154
2020-11-20,147.07412719726562,147.30429399385875,142.7393880875631,144.84922202204265,47052232
2020-11-23,146.42198181152344,147.6878869121731,144.7341245540599,147.3042796743263,24073204
2020-11-24,150.0278778076172,150.71836598445398,146.23018675623874,146.23018675623874,47160760
2020-11-25,148.7236328125,151.86919312808809,147.68790650620903,150.37313321228683,43263598
2020-11-26,149.4524688720703,150.25804048114585,147.72625441623944,149.68263566253557,25155854
2020-11-27,148.5701904296875,150.18133372727485,148.22495238452075,149.18396451533891,32594141
2020-12-01,149.1455841064453,150.6416438910789,147.6111672435667,149.60591767559566,16505446
2020-12-02,150.33477783203125,152.48296894724766,148.493467688259,149.605932485463,29520716
2020-12-03,150.52658081054688,151.29379542428885,149.26068763967137,151.29379542428885,29087754
2020-12-04,152.0609893798828,152.94327512402495,150.756727145222,151.02525100779613,23005484
2020-12-07,155.85867309570312,156.31900667836976,151.60066040135425,152.06099398402088,37068111
2020-12-08,155.32162475585938,157.0478513691025,153.0967196400526,156.4340894713156,32042241
2020-12-09,157.58489990234375,159.42619776253358,157.00949508088146,157.27801895190424,41212760
2020-12-10,163.185546875,163.91439223831185,155.85868752874242,158.54392648445022,67739601
2020-12-11,165.9474639892578,167.21335686903763,163.6842020670046,164.52813065352447,62645643
2020-12-14,165.64060974121094,167.71207446636245,164.95012149949375,167.21338378607373,28029531
2020-12-15,163.83767700195312,166.02422523515574,162.3416170446274,165.1419272308078,24151252
2020-12-16,164.1829071044922,165.37208602769908,163.79929982369447,163.99110954287,20304621
2020-12-17,163.4540557861328,165.0268297748982,162.07307935195487,164.33634155780925,23248344
2020-12-18,164.56651306152344,165.67896565660092,160.92226215958942,163.49241754695115,24690701
2020-12-21,155.70523071289062,164.71994665317365,152.78983740778534,164.56650618001578,43445980
2020-12-22,156.0504608154297,158.23700855228665,151.06359137051052,155.82029405653384,42564860
2020-12-23,159.38784790039062,159.77145518458664,154.9763945260201,155.74359693685867,24608258
2020-12-24,160.03997802734375,161.61275207750325,157.7383464946841,161.11407355308847,23645158
2020-12-28,160.73045349121094,161.26750121138096,159.46456050404686,160.34684624001056,16347233
2020-12-29,162.30323791503906,163.799285511591,161.19077325066226,161.49766634301739,27568853
2020-12-30,161.99636840820312,163.7993093596056,160.76883233271894,163.1855474006405,19654130
2020-12-31,160.34686279296875,162.1114466046104,160.0016247415354,161.53604174718572,18947950
2021-01-01,164.0678253173828,164.33634920082562,160.57702699017972,161.0373484371302,20279389
2021-01-04,163.72256469726562,165.7173028499006,162.72519562094814,164.18288608074636,27927482
2021-01-05,162.2265167236328,163.60749313139175,161.57438559842646,162.99373124241117,18718244
2021-01-06,157.58489990234375,162.26487694798112,156.89441168507844,162.2265198685644,50957586
2021-01-07,155.5901336669922,159.27274117232378,155.05308597928436,158.1219316458365,36298522
2021-01-08,154.59278869628906,158.04522997142809,153.633776555553,156.77933686346938,58600546
2021-01-11,155.36001586914062,158.1219691132026,154.40100365064384,156.5108256683149,44625924
2021-01-12,158.39047241210938,158.73571044392008,154.66950743369455,155.74359076631347,36989137
2021-01-13,162.07308959960938,163.41570903927234,157.46982642292312,159.15768391418302,66387977
2021-01-14,164.29800415039062,166.1009451465759,162.3416226606528,162.64850364775788,50164605
2021-01-15,167.13668823242188,167.63537896823152,162.03474609185318,164.87341353631044,60567280
2021-01-18,168.59437561035156,170.32059016846108,164.64324364687428,167.558637149443,70211602
2021-01-19,167.90386962890625,170.0904177226964,166.86814335990485,169.5533821268588,33009228
2021-01-20,166.98321533203125,168.01894153016136,165.48715557246348,167.63534643903307,46392916
2021-01-21,163.95277404785156,168.4025850498116,162.8019520539428,168.01897771850867,30116008
2021-01-22,161.651123046875,164.75831409956072,160.4619441081309,164.1829092496229,25663922
2021-01-25,159.42620849609375,163.03210245796404,158.69736315034135,162.6484951653114,25929487
2021-01-27,161.61276245117188,163.14719167647314,158.88917853863666,159.57966682700058,50338134
2021-01-28,158.5055694580078,161.88128453775306,157.85343826031013,160.53867721697478,22984352
2021-01-29,155.93539428710938,160.1934068415167,155.24490609335555,160.00160929341104,24679902
2021-02-01,165.678955078125,167.21337193344834,154.82294154158814,156.51079886668856,59968324
2021-02-02,167.40518188476562,171.4713968912657,166.4845269071981,168.78615827234066,50324035
2021-02-03,166.29275512695312,170.32060152192255,165.48718341644837,169.93699420869825,55709225
2021-02-04,176.419921875,177.53237455350347,165.7173351647185,165.79406148903612,109894300
2021-02-05,179.7956085205078,183.24806157452298,174.34842939833393,178.10775122835975,130323308
2021-02-08,178.8365936279297,182.6342846321445,177.6090699132887,182.21232031584864,43093963
2021-02-09,175.69105529785156,183.5166050428732,175.07729336513415,179.98743745708754,73377134
2021-02-10,174.57861328125,177.3022093776212,171.16452888985185,175.69106597004034,49104142
2021-02-11,173.7346649169922,175.9212129644523,172.23860508675352,175.69104617286087,45311749
2021-02-12,166.82980346679688,173.19763868795232,165.56389811335796,173.19763868795232,114826417
2021-02-15,167.7120819091797,169.55339207384236,166.86815314935674,167.59699850419403,33000365
2021-02-16,167.4435577392578,170.16715374170735,166.6763553032146,168.05733184564622,30271502
2021-02-17,167.0599365234375,167.5586271834813,166.13929367689136,166.94485312823102,20615018
2021-02-18,167.90386962890625,169.24648901238322,167.17502431682723,167.40519111329561,24997592
2021-02-19,165.678955078125,167.9422293618301,164.18289530085778,167.90386012622147,29208388
2021-02-22,162.76451110839844,166.65576876009627,161.9390920636694,166.65576876009627,53531490
2021-02-23,163.9043731689453,165.5159091608151,162.72521021457197,163.51132715554562,27703323
2021-02-24,164.17950439453125,164.92631918710865,162.33214338120965,164.3760398481933,13667471
2021-02-25,164.4153289794922,166.02686476114877,164.1401893317501,164.69046862723425,26953713
2021-02-26,160.24891662597656,163.51128997787063,159.5807186237863,162.9216961776532,45101885
2021-03-01,162.64657592773438,163.31477400950678,160.40615659132777,161.50671520669744,16850430
2021-03-02,165.0049285888672,165.7124288386964,162.33214848316942,162.7252069457605,26590262
2021-03-03,165.0442352294922,166.6557586545157,164.1401995632367,166.6557586545157,21648963
2021-03-04,164.84771728515625,166.10549696436613,163.19687912048937,164.14021699416867,25858155
2021-03-05,163.9436492919922,165.08350986915138,162.88239291624578,163.51128881296918,17990773
2021-03-08,163.51133728027344,165.71244242853663,163.2754996919607,164.84772121417382,23874105
2021-03-09,163.35409545898438,164.88701478947416,160.9564549589029,164.06159573020372,23463213
2021-03-10,162.3321533203125,164.454654133046,161.78187394770524,164.37604991243768,20358192
2021-03-12,161.3102264404297,163.5113441380978,159.97382999339166,163.5113441380978,31973696
2021-03-15,161.50674438476562,161.93910499647384,158.4802201028081,161.8211986581709,42699297
2021-03-16,163.3933868408203,164.21880578296356,161.1136529951976,162.2535261465517,50641203
2021-03-17,165.55520629882812,168.14938216046383,163.9436828124423,166.8129858923604,81604999
2021-03-18,171.0972900390625,172.23715077016337,166.57713676358742,167.44187029550253,95536034
2021-03-19,175.263671875,177.77923084932226,169.44644953255835,172.15853149105845,139352860
2021-03-22,177.66136169433594,177.9758035176263,174.12384758251017,175.53884824440513,47823778
2021-03-23,174.67413330078125,179.31219396137763,173.9666329443204,176.87525105736555,43165463
2021-03-24,169.76089477539062,175.1457691546135,169.21061545989215,173.73076875964196,28672557
2021-03-25,166.34133911132812,169.7609218687507,164.33675697470719,169.1320382404335,42248040
2021-03-26,165.79104614257812,168.5817450433417,165.35868556921488,168.4245241491266,27083832
2021-03-30,168.6603546142578,169.01411098028328,165.39799292731954,167.63841254088538,28862387
2021-03-31,171.7655029296875,172.39438650845725,167.20604715525886,168.26730376579155,37890481
2021-04-01,172.9839630126953,173.4163235749613,170.82216020136542,172.94466090442202,30182056
2021-04-05,167.088134765625,172.94467248825302,165.47661119052773,171.05799676555324,32586507
2021-04-06,167.166748046875,168.9748070539272,165.20146814230787,168.0707713218575,26663018
2021-04-07,168.07077026367188,169.17132899643423,167.00952609785614,167.20604910424063,15790468
2021-04-08,167.63839721679688,169.87881662556248,167.32395544713162,168.896176752544,14660557
2021-04-09,167.52049255371094,169.76091215124808,167.0881319697202,168.0314698152851,16994483
2021-04-12,161.38880920410156,165.86964823150564,161.1529840943502,165.0835437705231,35840817
2021-04-13,164.0615997314453,164.8477166995668,161.93909886602236,162.72521583414385,21027436
2021-04-15,162.48934936523438,165.43726878598298,161.93907007679448,164.29740810481042,18205903
2021-04-16,163.4720001220703,164.49395455881864,162.33213936454595,163.51131468608185,13824608
2021-04-19,161.62464904785156,162.01770751242347,160.1703464317311,161.15298636461742,16400507
2021-04-20,160.01312255859375,162.72520473660538,159.1877035354844,162.09630871358013,22187707
2021-04-22,161.86048889160156,162.17493068484117,157.65478942148886,158.79465026479772,24030915
2021-04-23,161.42813110351562,162.72521286587724,160.56340992860788,160.56340992860788,20381213
2021-04-26,161.38880920410156,162.52868247242807,160.91714652751205,161.7818676631362,20652091
2021-04-27,161.46742248535156,162.68589994562547,161.1922828155183,161.38880581236214,11885588
2021-04-28,161.54605102539062,162.33215552759904,161.3888176678615,161.93909704795112,13197445
2021-04-29,160.6027069091797,163.15756824173232,160.40617144846829,162.80382434379092,13601150
2021-04-30,159.2663116455078,161.70326666580098,158.79464895952543,160.28826615076684,17130954
2021-05-03,157.96922302246094,158.67672324910268,157.22242068797422,158.16574601877224,21405441
2021-05-04,156.90797424316406,159.0697895953374,156.51492823102993,158.16575387041982,18962501
2021-05-05,158.32296752929688,158.79463015943796,156.82935051488846,158.3622696342039,14396547
2021-05-06,159.3842315673828,161.8997908247274,158.873254311111,159.03048766464627,14872429
2021-05-07,161.42813110351562,162.29285227842337,159.54145539727386,159.54145539727386,20213092
2021-05-10,161.5853271484375,163.07893169096056,161.15296662748761,162.84310660676954,16922951
2021-05-11,160.3668670654297,162.33214690215766,160.17034406459157,160.28826284792916,14277000
2021-05-12,159.77728271484375,161.34950406436127,159.46284093635757,160.28825994769872,17174525
2021-05-14,166.85226440429688,167.5990791073028,160.36684435302757,161.1529611592175,64021335
2021-05-17,167.12744140625,170.58633868688912,166.38063899336282,170.42911778191748,39465392
2021-05-18,165.12283325195312,168.69964876142777,164.80839149160627,168.30659033245126,31653409
2021-05-19,163.31478881835938,166.1841043910513,163.15756792434826,165.1228477851176,25345241
2021-05-20,162.72520446777344,164.53326340248975,162.56798357654856,163.86506527196892,21688686
2021-05-21,164.33673095703125,164.96561448578402,163.03963687907816,163.19685776126636,23509878
2021-05-24,166.26272583007812,166.6950864476619,163.314805733595,164.69050427003808,29977506
2021-05-25,165.79104614257812,167.75632600589725,165.28006889356385,167.44188421746705,26310600
2021-05-26,165.55520629882812,167.00952135024505,165.31938118928798,166.498544108249,18253046
2021-05-27,165.987548828125,168.3458868668495,165.3193632237728,165.86963005762595,49385674
2021-05-28,167.36326599121094,167.83492866948632,166.3020218508196,167.04882420569402,26583388
2021-05-31,170.27186584472656,171.29380776933607,168.54241129105793,169.01408637709733,75852502
